service_id,date,exception_type
18316069351-20170705140526_v55.10,20170720,2
18316069351-20170705140526_v55.10,20170713,2
18316069351-20170705140526_v55.10,20170721,2
18316069351-20170705140526_v55.10,20170718,2
18316069351-20170705140526_v55.10,20170719,2
17000083823-20170602141618_v54.27,20170708,1
17000083823-20170602141618_v54.27,20170624,1
17000070538-20170602141618_v54.27,20170708,2
17000070538-20170602141618_v54.27,20170624,2
50051075620-20170602141618_v54.27,20170616,1
5580063436-20170602141618_v54.27,20170712,2
5580063436-20170602141618_v54.27,20170710,2
5580063436-20170602141618_v54.27,20170711,2
14056043157-20170602141618_v54.27,20170712,2
14056043157-20170602141618_v54.27,20170710,2
14056043157-20170602141618_v54.27,20170711,2
17000083891-20170602141618_v54.27,20170616,1
18257080553-20170705140526_v55.10,20170717,2
18257080553-20170705140526_v55.10,20170714,2
18257080553-20170705140526_v55.10,20170720,2
18257080553-20170705140526_v55.10,20170713,2
18257080553-20170705140526_v55.10,20170721,2
18257080553-20170705140526_v55.10,20170718,2
18257080553-20170705140526_v55.10,20170719,2
21071043347-20170602141618_v54.27,20170712,2
21071043347-20170602141618_v54.27,20170710,2
21071043347-20170602141618_v54.27,20170711,2
17000083878-20170602141618_v54.27,20170616,1
50051084006-20170602141618_v54.27,20170616,1
17000070410-20170602141618_v54.27,20170616,2
23500072611-20170602141618_v54.27,20170618,2
17000083897-20170602141618_v54.27,20170616,1
1021073062-20170705140526_v55.10,20170717,2
1021073062-20170705140526_v55.10,20170714,2
1021073062-20170705140526_v55.10,20170720,2
1021073062-20170705140526_v55.10,20170713,2
1021073062-20170705140526_v55.10,20170721,2
1021073062-20170705140526_v55.10,20170718,2
1021073062-20170705140526_v55.10,20170719,2
21279080557-20170705140526_v55.10,20170717,2
21279080557-20170705140526_v55.10,20170714,2
21279080557-20170705140526_v55.10,20170720,2
21279080557-20170705140526_v55.10,20170713,2
21279080557-20170705140526_v55.10,20170721,2
21279080557-20170705140526_v55.10,20170718,2
21279080557-20170705140526_v55.10,20170719,2
17000083899-20170602141618_v54.27,20170616,1
18152080585-20170705140526_v55.10,20170717,2
18152080585-20170705140526_v55.10,20170714,2
18152080585-20170705140526_v55.10,20170720,2
18152080585-20170705140526_v55.10,20170713,2
18152080585-20170705140526_v55.10,20170721,2
18152080585-20170705140526_v55.10,20170718,2
18152080585-20170705140526_v55.10,20170719,2
17000070503-20170602141618_v54.27,20170616,2
50051075622-20170602141618_v54.27,20170616,1
17000083893-20170602141618_v54.27,20170616,1
17000083886-20170602141618_v54.27,20170616,1
21210069347-20170705140526_v55.10,20170717,2
21210069347-20170705140526_v55.10,20170714,2
21210069347-20170705140526_v55.10,20170720,2
21210069347-20170705140526_v55.10,20170713,2
21210069347-20170705140526_v55.10,20170721,2
21210069347-20170705140526_v55.10,20170718,2
21210069347-20170705140526_v55.10,20170719,2
17000083902-20170602141618_v54.27,20170616,1
23500072534-20170602141618_v54.27,20170618,2
14100069370-20170602141618_v54.27,20170712,2
14100069370-20170602141618_v54.27,20170710,2
14100069370-20170602141618_v54.27,20170711,2
23100071225-20170602141618_v54.27,20170616,2
21013069363-20170602141618_v54.27,20170712,2
21013069363-20170602141618_v54.27,20170710,2
21013069363-20170602141618_v54.27,20170711,2
18199083146-20170602141618_v54.27,20170712,2
18199083146-20170602141618_v54.27,20170710,2
18199083146-20170602141618_v54.27,20170711,2
23100083936-20170602141618_v54.27,20170616,1
21065080599-20170602141618_v54.27,20170712,2
21065080599-20170602141618_v54.27,20170710,2
21065080599-20170602141618_v54.27,20170711,2
17000070430-20170602141618_v54.27,20170616,2
18024080573-20170602141618_v54.27,20170712,2
18024080573-20170602141618_v54.27,20170710,2
18024080573-20170602141618_v54.27,20170711,2
17000083880-20170602141618_v54.27,20170616,1
21269043304-20170602141618_v54.27,20170712,2
21269043304-20170602141618_v54.27,20170710,2
21269043304-20170602141618_v54.27,20170711,2
1024073065-20170705140526_v55.10,20170717,2
1024073065-20170705140526_v55.10,20170714,2
1024073065-20170705140526_v55.10,20170720,2
1024073065-20170705140526_v55.10,20170713,2
1024073065-20170705140526_v55.10,20170721,2
1024073065-20170705140526_v55.10,20170718,2
1024073065-20170705140526_v55.10,20170719,2
21024043331-20170602141618_v54.27,20170712,2
21024043331-20170602141618_v54.27,20170710,2
21024043331-20170602141618_v54.27,20170711,2
5580063466-20170705140526_v55.10,20170717,1
5580063466-20170705140526_v55.10,20170714,1
5580063466-20170705140526_v55.10,20170720,1
5580063466-20170705140526_v55.10,20170713,1
5580063466-20170705140526_v55.10,20170721,1
5580063466-20170705140526_v55.10,20170718,1
5580063466-20170705140526_v55.10,20170719,1
23500072610-20170602141618_v54.27,20170618,2
1022073063-20170705140526_v55.10,20170717,2
1022073063-20170705140526_v55.10,20170714,2
1022073063-20170705140526_v55.10,20170720,2
1022073063-20170705140526_v55.10,20170713,2
1022073063-20170705140526_v55.10,20170721,2
1022073063-20170705140526_v55.10,20170718,2
1022073063-20170705140526_v55.10,20170719,2
23100075428-20170602141618_v54.27,20170708,1
23100075428-20170602141618_v54.27,20170624,1
50051071284-20170602141618_v54.27,20170616,2
17000083845-20170602141618_v54.27,20170616,1
18108083102-20170602141618_v54.27,20170712,2
18108083102-20170602141618_v54.27,20170710,2
18108083102-20170602141618_v54.27,20170711,2
50051071423-20170602141618_v54.27,20170616,2
18121043109-20170705140526_v55.10,20170717,2
18121043109-20170705140526_v55.10,20170714,2
18121043109-20170705140526_v55.10,20170720,2
18121043109-20170705140526_v55.10,20170713,2
18121043109-20170705140526_v55.10,20170721,2
18121043109-20170705140526_v55.10,20170718,2
18121043109-20170705140526_v55.10,20170719,2
21060083119-20170705140526_v55.10,20170717,2
21060083119-20170705140526_v55.10,20170714,2
21060083119-20170705140526_v55.10,20170720,2
21060083119-20170705140526_v55.10,20170713,2
21060083119-20170705140526_v55.10,20170721,2
21060083119-20170705140526_v55.10,20170718,2
21060083119-20170705140526_v55.10,20170719,2
21007083106-20170602141618_v54.27,20170712,2
21007083106-20170602141618_v54.27,20170710,2
21007083106-20170602141618_v54.27,20170711,2
18046069361-20170602141618_v54.27,20170712,2
18046069361-20170602141618_v54.27,20170710,2
18046069361-20170602141618_v54.27,20170711,2
50051079357-20170602141618_v54.27,20170708,1
50051079357-20170602141618_v54.27,20170624,1
18262080569-20170602141618_v54.27,20170712,2
18262080569-20170602141618_v54.27,20170710,2
18262080569-20170602141618_v54.27,20170711,2
23500072607-20170602141618_v54.27,20170618,2
23100071219-20170602141618_v54.27,20170616,2
17000083843-20170602141618_v54.27,20170708,1
17000083843-20170602141618_v54.27,20170624,1
18126083208-20170705140526_v55.10,20170717,2
18126083208-20170705140526_v55.10,20170714,2
18126083208-20170705140526_v55.10,20170720,2
18126083208-20170705140526_v55.10,20170713,2
18126083208-20170705140526_v55.10,20170721,2
18126083208-20170705140526_v55.10,20170718,2
18126083208-20170705140526_v55.10,20170719,2
18026043224-20170705140526_v55.10,20170717,2
18026043224-20170705140526_v55.10,20170714,2
18026043224-20170705140526_v55.10,20170720,2
18026043224-20170705140526_v55.10,20170713,2
18026043224-20170705140526_v55.10,20170721,2
18026043224-20170705140526_v55.10,20170718,2
18026043224-20170705140526_v55.10,20170719,2
23500072577-20170602141618_v54.27,20170617,2
18267043183-20170705140526_v55.10,20170717,2
18267043183-20170705140526_v55.10,20170714,2
18267043183-20170705140526_v55.10,20170720,2
18267043183-20170705140526_v55.10,20170713,2
18267043183-20170705140526_v55.10,20170721,2
18267043183-20170705140526_v55.10,20170718,2
18267043183-20170705140526_v55.10,20170719,2
17000070597-20170602141618_v54.27,20170708,2
17000070597-20170602141618_v54.27,20170624,2
18320080562-20170602141618_v54.27,20170712,2
18320080562-20170602141618_v54.27,20170710,2
18320080562-20170602141618_v54.27,20170711,2
50051080784-20170602141618_v54.27,20170616,1
23100075426-20170602141618_v54.27,20170708,1
23100075426-20170602141618_v54.27,20170624,1
23100070954-20170602141618_v54.27,20170616,2
23100083966-20170602141618_v54.27,20170616,1
18261080565-20170705140526_v55.10,20170717,2
18261080565-20170705140526_v55.10,20170714,2
18261080565-20170705140526_v55.10,20170720,2
18261080565-20170705140526_v55.10,20170713,2
18261080565-20170705140526_v55.10,20170721,2
18261080565-20170705140526_v55.10,20170718,2
18261080565-20170705140526_v55.10,20170719,2
21252083215-20170705140526_v55.10,20170717,2
21252083215-20170705140526_v55.10,20170714,2
21252083215-20170705140526_v55.10,20170720,2
21252083215-20170705140526_v55.10,20170713,2
21252083215-20170705140526_v55.10,20170721,2
21252083215-20170705140526_v55.10,20170718,2
21252083215-20170705140526_v55.10,20170719,2
21255043244-20170705140526_v55.10,20170717,2
21255043244-20170705140526_v55.10,20170714,2
21255043244-20170705140526_v55.10,20170720,2
21255043244-20170705140526_v55.10,20170713,2
21255043244-20170705140526_v55.10,20170721,2
21255043244-20170705140526_v55.10,20170718,2
21255043244-20170705140526_v55.10,20170719,2
21234080567-20170705140526_v55.10,20170717,2
21234080567-20170705140526_v55.10,20170714,2
21234080567-20170705140526_v55.10,20170720,2
21234080567-20170705140526_v55.10,20170713,2
21234080567-20170705140526_v55.10,20170721,2
21234080567-20170705140526_v55.10,20170718,2
21234080567-20170705140526_v55.10,20170719,2
17000070385-20170602141618_v54.27,20170616,2
17000083918-20170602141618_v54.27,20170616,1
17000083807-20170602141618_v54.27,20170708,1
17000083807-20170602141618_v54.27,20170624,1
23100083955-20170602141618_v54.27,20170616,1
4013083228-20170602141618_v54.27,20170712,2
4013083228-20170602141618_v54.27,20170710,2
4013083228-20170602141618_v54.27,20170711,2
1132083135-20170705140526_v55.10,20170717,2
1132083135-20170705140526_v55.10,20170714,2
1132083135-20170705140526_v55.10,20170720,2
1132083135-20170705140526_v55.10,20170713,2
1132083135-20170705140526_v55.10,20170721,2
1132083135-20170705140526_v55.10,20170718,2
1132083135-20170705140526_v55.10,20170719,2
18073083186-20170602141618_v54.27,20170712,2
18073083186-20170602141618_v54.27,20170710,2
18073083186-20170602141618_v54.27,20170711,2
17000083827-20170602141618_v54.27,20170708,1
17000083827-20170602141618_v54.27,20170624,1
23100075423-20170602141618_v54.27,20170708,1
23100075423-20170602141618_v54.27,20170624,1
18094080534-20170602141618_v54.27,20170712,2
18094080534-20170602141618_v54.27,20170710,2
18094080534-20170602141618_v54.27,20170711,2
21270043184-20170602141618_v54.27,20170712,2
21270043184-20170602141618_v54.27,20170710,2
21270043184-20170602141618_v54.27,20170711,2
50051071371-20170602141618_v54.27,20170708,2
50051071371-20170602141618_v54.27,20170624,2
18321083198-20170705140526_v55.10,20170717,2
18321083198-20170705140526_v55.10,20170714,2
18321083198-20170705140526_v55.10,20170720,2
18321083198-20170705140526_v55.10,20170713,2
18321083198-20170705140526_v55.10,20170721,2
18321083198-20170705140526_v55.10,20170718,2
18321083198-20170705140526_v55.10,20170719,2
18200043271-20170705140526_v55.10,20170717,2
18200043271-20170705140526_v55.10,20170714,2
18200043271-20170705140526_v55.10,20170720,2
18200043271-20170705140526_v55.10,20170713,2
18200043271-20170705140526_v55.10,20170721,2
18200043271-20170705140526_v55.10,20170718,2
18200043271-20170705140526_v55.10,20170719,2
18282083222-20170705140526_v55.10,20170717,2
18282083222-20170705140526_v55.10,20170714,2
18282083222-20170705140526_v55.10,20170720,2
18282083222-20170705140526_v55.10,20170713,2
18282083222-20170705140526_v55.10,20170721,2
18282083222-20170705140526_v55.10,20170718,2
18282083222-20170705140526_v55.10,20170719,2
18050043093-20170705140526_v55.10,20170717,2
18050043093-20170705140526_v55.10,20170714,2
18050043093-20170705140526_v55.10,20170720,2
18050043093-20170705140526_v55.10,20170713,2
18050043093-20170705140526_v55.10,20170721,2
18050043093-20170705140526_v55.10,20170718,2
18050043093-20170705140526_v55.10,20170719,2
21117053008-20170705140526_v55.10,20170717,2
21117053008-20170705140526_v55.10,20170714,2
21117053008-20170705140526_v55.10,20170720,2
21117053008-20170705140526_v55.10,20170713,2
21117053008-20170705140526_v55.10,20170721,2
21117053008-20170705140526_v55.10,20170718,2
21117053008-20170705140526_v55.10,20170719,2
18248080511-20170705140526_v55.10,20170717,2
18248080511-20170705140526_v55.10,20170714,2
18248080511-20170705140526_v55.10,20170720,2
18248080511-20170705140526_v55.10,20170713,2
18248080511-20170705140526_v55.10,20170721,2
18248080511-20170705140526_v55.10,20170718,2
18248080511-20170705140526_v55.10,20170719,2
18207069384-20170705140526_v55.10,20170717,2
18207069384-20170705140526_v55.10,20170714,2
18207069384-20170705140526_v55.10,20170720,2
18207069384-20170705140526_v55.10,20170713,2
18207069384-20170705140526_v55.10,20170721,2
18207069384-20170705140526_v55.10,20170718,2
18207069384-20170705140526_v55.10,20170719,2
18110043773-20170705140526_v55.10,20170717,2
18110043773-20170705140526_v55.10,20170714,2
18110043773-20170705140526_v55.10,20170720,2
18110043773-20170705140526_v55.10,20170713,2
18110043773-20170705140526_v55.10,20170721,2
18110043773-20170705140526_v55.10,20170718,2
18110043773-20170705140526_v55.10,20170719,2
21220069338-20170705140526_v55.10,20170717,2
21220069338-20170705140526_v55.10,20170714,2
21220069338-20170705140526_v55.10,20170720,2
21220069338-20170705140526_v55.10,20170713,2
21220069338-20170705140526_v55.10,20170721,2
21220069338-20170705140526_v55.10,20170718,2
21220069338-20170705140526_v55.10,20170719,2
7006018787-20170602141618_v54.27,20170707,1
21265043299-20170705140526_v55.10,20170717,2
21265043299-20170705140526_v55.10,20170714,2
21265043299-20170705140526_v55.10,20170720,2
21265043299-20170705140526_v55.10,20170713,2
21265043299-20170705140526_v55.10,20170721,2
21265043299-20170705140526_v55.10,20170718,2
21265043299-20170705140526_v55.10,20170719,2
21274080554-20170705140526_v55.10,20170717,2
21274080554-20170705140526_v55.10,20170714,2
21274080554-20170705140526_v55.10,20170720,2
21274080554-20170705140526_v55.10,20170713,2
21274080554-20170705140526_v55.10,20170721,2
21274080554-20170705140526_v55.10,20170718,2
21274080554-20170705140526_v55.10,20170719,2
23100075430-20170602141618_v54.27,20170708,1
23100075430-20170602141618_v54.27,20170624,1
18182080558-20170602141618_v54.27,20170712,2
18182080558-20170602141618_v54.27,20170710,2
18182080558-20170602141618_v54.27,20170711,2
21249080533-20170705140526_v55.10,20170717,2
21249080533-20170705140526_v55.10,20170714,2
21249080533-20170705140526_v55.10,20170720,2
21249080533-20170705140526_v55.10,20170713,2
21249080533-20170705140526_v55.10,20170721,2
21249080533-20170705140526_v55.10,20170718,2
21249080533-20170705140526_v55.10,20170719,2
23100083951-20170602141618_v54.27,20170616,1
18180043149-20170705140526_v55.10,20170717,2
18180043149-20170705140526_v55.10,20170714,2
18180043149-20170705140526_v55.10,20170720,2
18180043149-20170705140526_v55.10,20170713,2
18180043149-20170705140526_v55.10,20170721,2
18180043149-20170705140526_v55.10,20170718,2
18180043149-20170705140526_v55.10,20170719,2
21217080517-20170602141618_v54.27,20170712,2
21217080517-20170602141618_v54.27,20170710,2
21217080517-20170602141618_v54.27,20170711,2
18063080582-20170602141618_v54.27,20170712,2
18063080582-20170602141618_v54.27,20170710,2
18063080582-20170602141618_v54.27,20170711,2
50051083993-20170602141618_v54.27,20170616,1
50051071367-20170602141618_v54.27,20170616,2
17000083922-20170602141618_v54.27,20170708,1
17000083922-20170602141618_v54.27,20170624,1
18019043242-20170602141618_v54.27,20170712,2
18019043242-20170602141618_v54.27,20170710,2
18019043242-20170602141618_v54.27,20170711,2
18251043790-20170705140526_v55.10,20170717,2
18251043790-20170705140526_v55.10,20170714,2
18251043790-20170705140526_v55.10,20170720,2
18251043790-20170705140526_v55.10,20170713,2
18251043790-20170705140526_v55.10,20170721,2
18251043790-20170705140526_v55.10,20170718,2
18251043790-20170705140526_v55.10,20170719,2
1057083127-20170602141618_v54.27,20170712,2
1057083127-20170602141618_v54.27,20170710,2
1057083127-20170602141618_v54.27,20170711,2
23500071650-20170602141618_v54.27,20170617,2
17000083814-20170602141618_v54.27,20170708,1
17000083814-20170602141618_v54.27,20170624,1
21212083171-20170705140526_v55.10,20170717,2
21212083171-20170705140526_v55.10,20170714,2
21212083171-20170705140526_v55.10,20170720,2
21212083171-20170705140526_v55.10,20170713,2
21212083171-20170705140526_v55.10,20170721,2
21212083171-20170705140526_v55.10,20170718,2
21212083171-20170705140526_v55.10,20170719,2
23100075424-20170602141618_v54.27,20170708,1
23100075424-20170602141618_v54.27,20170624,1
23100071065-20170602141618_v54.27,20170708,2
23100071065-20170602141618_v54.27,20170624,2
18242080617-20170602141618_v54.27,20170712,2
18242080617-20170602141618_v54.27,20170710,2
18242080617-20170602141618_v54.27,20170711,2
18144083174-20170705140526_v55.10,20170717,2
18144083174-20170705140526_v55.10,20170714,2
18144083174-20170705140526_v55.10,20170720,2
18144083174-20170705140526_v55.10,20170713,2
18144083174-20170705140526_v55.10,20170721,2
18144083174-20170705140526_v55.10,20170718,2
18144083174-20170705140526_v55.10,20170719,2
18298072924-20170602141618_v54.27,20170712,2
18298072924-20170602141618_v54.27,20170710,2
18298072924-20170602141618_v54.27,20170711,2
50051083980-20170602141618_v54.27,20170616,1
50051071486-20170602141618_v54.27,20170616,2
17000070470-20170602141618_v54.27,20170616,2
21255043244-20170602141618_v54.27,20170712,2
21255043244-20170602141618_v54.27,20170710,2
21255043244-20170602141618_v54.27,20170711,2
18018048452-20170705140526_v55.10,20170717,2
18018048452-20170705140526_v55.10,20170714,2
18018048452-20170705140526_v55.10,20170720,2
18018048452-20170705140526_v55.10,20170713,2
18018048452-20170705140526_v55.10,20170721,2
18018048452-20170705140526_v55.10,20170718,2
18018048452-20170705140526_v55.10,20170719,2
23500071685-20170602141618_v54.27,20170618,2
17000083811-20170602141618_v54.27,20170616,1
23100083970-20170602141618_v54.27,20170708,1
23100083970-20170602141618_v54.27,20170624,1
17000070415-20170602141618_v54.27,20170616,2
17000083884-20170602141618_v54.27,20170708,1
17000083884-20170602141618_v54.27,20170624,1
50051083975-20170602141618_v54.27,20170616,1
21055043337-20170705140526_v55.10,20170717,2
21055043337-20170705140526_v55.10,20170714,2
21055043337-20170705140526_v55.10,20170720,2
21055043337-20170705140526_v55.10,20170713,2
21055043337-20170705140526_v55.10,20170721,2
21055043337-20170705140526_v55.10,20170718,2
21055043337-20170705140526_v55.10,20170719,2
14770064330-20170602141618_v54.27,20170712,2
14770064330-20170602141618_v54.27,20170710,2
14770064330-20170602141618_v54.27,20170711,2
17000083786-20170602141618_v54.27,20170616,1
17000083837-20170602141618_v54.27,20170708,1
17000083837-20170602141618_v54.27,20170624,1
7018083238-20170602141618_v54.27,20170712,2
7018083238-20170602141618_v54.27,20170710,2
7018083238-20170602141618_v54.27,20170711,2
21290043317-20170705140526_v55.10,20170717,2
21290043317-20170705140526_v55.10,20170714,2
21290043317-20170705140526_v55.10,20170720,2
21290043317-20170705140526_v55.10,20170713,2
21290043317-20170705140526_v55.10,20170721,2
21290043317-20170705140526_v55.10,20170718,2
21290043317-20170705140526_v55.10,20170719,2
50051075671-20170602141618_v54.27,20170616,1
23500072613-20170602141618_v54.27,20170618,2
18175043151-20170705140526_v55.10,20170717,2
18175043151-20170705140526_v55.10,20170714,2
18175043151-20170705140526_v55.10,20170720,2
18175043151-20170705140526_v55.10,20170713,2
18175043151-20170705140526_v55.10,20170721,2
18175043151-20170705140526_v55.10,20170718,2
18175043151-20170705140526_v55.10,20170719,2
50051083990-20170602141618_v54.27,20170616,1
18107069358-20170705140526_v55.10,20170717,2
18107069358-20170705140526_v55.10,20170714,2
18107069358-20170705140526_v55.10,20170720,2
18107069358-20170705140526_v55.10,20170713,2
18107069358-20170705140526_v55.10,20170721,2
18107069358-20170705140526_v55.10,20170718,2
18107069358-20170705140526_v55.10,20170719,2
21009043280-20170602141618_v54.27,20170712,2
21009043280-20170602141618_v54.27,20170710,2
21009043280-20170602141618_v54.27,20170711,2
50051079346-20170602141618_v54.27,20170708,1
50051079346-20170602141618_v54.27,20170624,1
18310083200-20170705140526_v55.10,20170717,2
18310083200-20170705140526_v55.10,20170714,2
18310083200-20170705140526_v55.10,20170720,2
18310083200-20170705140526_v55.10,20170713,2
18310083200-20170705140526_v55.10,20170721,2
18310083200-20170705140526_v55.10,20170718,2
18310083200-20170705140526_v55.10,20170719,2
21267043302-20170602141618_v54.27,20170712,2
21267043302-20170602141618_v54.27,20170710,2
21267043302-20170602141618_v54.27,20170711,2
18085043325-20170705140526_v55.10,20170717,2
18085043325-20170705140526_v55.10,20170714,2
18085043325-20170705140526_v55.10,20170720,2
18085043325-20170705140526_v55.10,20170713,2
18085043325-20170705140526_v55.10,20170721,2
18085043325-20170705140526_v55.10,20170718,2
18085043325-20170705140526_v55.10,20170719,2
23500071653-20170602141618_v54.27,20170617,2
21278043192-20170705140526_v55.10,20170717,2
21278043192-20170705140526_v55.10,20170714,2
21278043192-20170705140526_v55.10,20170720,2
21278043192-20170705140526_v55.10,20170713,2
21278043192-20170705140526_v55.10,20170721,2
21278043192-20170705140526_v55.10,20170718,2
21278043192-20170705140526_v55.10,20170719,2
21238080526-20170705140526_v55.10,20170717,2
21238080526-20170705140526_v55.10,20170714,2
21238080526-20170705140526_v55.10,20170720,2
21238080526-20170705140526_v55.10,20170713,2
21238080526-20170705140526_v55.10,20170721,2
21238080526-20170705140526_v55.10,20170718,2
21238080526-20170705140526_v55.10,20170719,2
18244080620-20170602141618_v54.27,20170712,2
18244080620-20170602141618_v54.27,20170710,2
18244080620-20170602141618_v54.27,20170711,2
21304083178-20170705140526_v55.10,20170717,2
21304083178-20170705140526_v55.10,20170714,2
21304083178-20170705140526_v55.10,20170720,2
21304083178-20170705140526_v55.10,20170713,2
21304083178-20170705140526_v55.10,20170721,2
21304083178-20170705140526_v55.10,20170718,2
21304083178-20170705140526_v55.10,20170719,2
17000083835-20170602141618_v54.27,20170708,1
17000083835-20170602141618_v54.27,20170624,1
18222043297-20170705140526_v55.10,20170717,2
18222043297-20170705140526_v55.10,20170714,2
18222043297-20170705140526_v55.10,20170720,2
18222043297-20170705140526_v55.10,20170713,2
18222043297-20170705140526_v55.10,20170721,2
18222043297-20170705140526_v55.10,20170718,2
18222043297-20170705140526_v55.10,20170719,2
14771064350-20170602141618_v54.27,20170712,2
14771064350-20170602141618_v54.27,20170710,2
14771064350-20170602141618_v54.27,20170711,2
50051075662-20170602141618_v54.27,20170616,1
50051083989-20170602141618_v54.27,20170708,1
50051083989-20170602141618_v54.27,20170624,1
18227043221-20170602141618_v54.27,20170712,2
18227043221-20170602141618_v54.27,20170710,2
18227043221-20170602141618_v54.27,20170711,2
21235080568-20170602141618_v54.27,20170712,2
21235080568-20170602141618_v54.27,20170710,2
21235080568-20170602141618_v54.27,20170711,2
18066080613-20170705140526_v55.10,20170717,2
18066080613-20170705140526_v55.10,20170714,2
18066080613-20170705140526_v55.10,20170720,2
18066080613-20170705140526_v55.10,20170713,2
18066080613-20170705140526_v55.10,20170721,2
18066080613-20170705140526_v55.10,20170718,2
18066080613-20170705140526_v55.10,20170719,2
1132083138-20170602141618_v54.27,20170712,2
1132083138-20170602141618_v54.27,20170710,2
1132083138-20170602141618_v54.27,20170711,2
50051075633-20170602141618_v54.27,20170616,1
23100083945-20170602141618_v54.27,20170616,1
18100080606-20170602141618_v54.27,20170712,2
18100080606-20170602141618_v54.27,20170710,2
18100080606-20170602141618_v54.27,20170711,2
50051083983-20170602141618_v54.27,20170616,1
21064069344-20170602141618_v54.27,20170712,2
21064069344-20170602141618_v54.27,20170710,2
21064069344-20170602141618_v54.27,20170711,2
18139083175-20170602141618_v54.27,20170712,2
18139083175-20170602141618_v54.27,20170710,2
18139083175-20170602141618_v54.27,20170711,2
21230083125-20170602141618_v54.27,20170712,2
21230083125-20170602141618_v54.27,20170710,2
21230083125-20170602141618_v54.27,20170711,2
18164080564-20170705140526_v55.10,20170717,2
18164080564-20170705140526_v55.10,20170714,2
18164080564-20170705140526_v55.10,20170720,2
18164080564-20170705140526_v55.10,20170713,2
18164080564-20170705140526_v55.10,20170721,2
18164080564-20170705140526_v55.10,20170718,2
18164080564-20170705140526_v55.10,20170719,2
21311043339-20170602141618_v54.27,20170712,2
21311043339-20170602141618_v54.27,20170710,2
21311043339-20170602141618_v54.27,20170711,2
1085078737-20170602141618_v54.27,20170712,1
1085078737-20170602141618_v54.27,20170710,1
1085078737-20170602141618_v54.27,20170711,1
18101080531-20170705140526_v55.10,20170717,2
18101080531-20170705140526_v55.10,20170714,2
18101080531-20170705140526_v55.10,20170720,2
18101080531-20170705140526_v55.10,20170713,2
18101080531-20170705140526_v55.10,20170721,2
18101080531-20170705140526_v55.10,20170718,2
18101080531-20170705140526_v55.10,20170719,2
21035083205-20170602141618_v54.27,20170712,2
21035083205-20170602141618_v54.27,20170710,2
21035083205-20170602141618_v54.27,20170711,2
23100071006-20170602141618_v54.27,20170616,2
21094083231-20170602141618_v54.27,20170712,2
21094083231-20170602141618_v54.27,20170710,2
21094083231-20170602141618_v54.27,20170711,2
18148083173-20170705140526_v55.10,20170717,2
18148083173-20170705140526_v55.10,20170714,2
18148083173-20170705140526_v55.10,20170720,2
18148083173-20170705140526_v55.10,20170713,2
18148083173-20170705140526_v55.10,20170721,2
18148083173-20170705140526_v55.10,20170718,2
18148083173-20170705140526_v55.10,20170719,2
17000070539-20170602141618_v54.27,20170708,2
17000070539-20170602141618_v54.27,20170624,2
18206043235-20170602141618_v54.27,20170712,2
18206043235-20170602141618_v54.27,20170710,2
18206043235-20170602141618_v54.27,20170711,2
18001043143-20170705140526_v55.10,20170717,2
18001043143-20170705140526_v55.10,20170714,2
18001043143-20170705140526_v55.10,20170720,2
18001043143-20170705140526_v55.10,20170713,2
18001043143-20170705140526_v55.10,20170721,2
18001043143-20170705140526_v55.10,20170718,2
18001043143-20170705140526_v55.10,20170719,2
18133080596-20170705140526_v55.10,20170717,2
18133080596-20170705140526_v55.10,20170714,2
18133080596-20170705140526_v55.10,20170720,2
18133080596-20170705140526_v55.10,20170713,2
18133080596-20170705140526_v55.10,20170721,2
18133080596-20170705140526_v55.10,20170718,2
18133080596-20170705140526_v55.10,20170719,2
18173043210-20170705140526_v55.10,20170717,2
18173043210-20170705140526_v55.10,20170714,2
18173043210-20170705140526_v55.10,20170720,2
18173043210-20170705140526_v55.10,20170713,2
18173043210-20170705140526_v55.10,20170721,2
18173043210-20170705140526_v55.10,20170718,2
18173043210-20170705140526_v55.10,20170719,2
21070048456-20170705140526_v55.10,20170717,2
21070048456-20170705140526_v55.10,20170714,2
21070048456-20170705140526_v55.10,20170720,2
21070048456-20170705140526_v55.10,20170713,2
21070048456-20170705140526_v55.10,20170721,2
21070048456-20170705140526_v55.10,20170718,2
21070048456-20170705140526_v55.10,20170719,2
18045080520-20170602141618_v54.27,20170712,2
18045080520-20170602141618_v54.27,20170710,2
18045080520-20170602141618_v54.27,20170711,2
21259043260-20170602141618_v54.27,20170712,2
21259043260-20170602141618_v54.27,20170710,2
21259043260-20170602141618_v54.27,20170711,2
50051071388-20170602141618_v54.27,20170616,2
18176043207-20170705140526_v55.10,20170717,2
18176043207-20170705140526_v55.10,20170714,2
18176043207-20170705140526_v55.10,20170720,2
18176043207-20170705140526_v55.10,20170713,2
18176043207-20170705140526_v55.10,20170721,2
18176043207-20170705140526_v55.10,20170718,2
18176043207-20170705140526_v55.10,20170719,2
21054080598-20170705140526_v55.10,20170717,2
21054080598-20170705140526_v55.10,20170714,2
21054080598-20170705140526_v55.10,20170720,2
21054080598-20170705140526_v55.10,20170713,2
21054080598-20170705140526_v55.10,20170721,2
21054080598-20170705140526_v55.10,20170718,2
21054080598-20170705140526_v55.10,20170719,2
14056043157-20170705140526_v55.10,20170717,2
14056043157-20170705140526_v55.10,20170714,2
14056043157-20170705140526_v55.10,20170720,2
14056043157-20170705140526_v55.10,20170713,2
