service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
5552011874-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1080076152-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
4975069224-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550011265-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
17000070594-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
12839065827-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081680-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
50051071501-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13223081502-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
5554011890-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249081964-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14625040158-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1125078410-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1084078524-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
6009015063-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1984053987-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3100069288-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1985054051-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14797028862-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4973069075-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
7007080339-20170602141618_v54.27,20170611,20170712,1,1,1,1,0,0,0
3905041688-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3887068517-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14769064312-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325060789-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
3560003508-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14595039938-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
4973069072-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14314073981-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14655040222-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
8300033524-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
1065082653-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
21055043338-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5551011892-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2353067723-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7380071973-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14258065262-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5361074139-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14258065240-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23500071681-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3880005506-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2394072220-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047263-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
18089045837-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
51100070756-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1130082457-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14635064916-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1080081155-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1982053781-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1096078278-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14249082081-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
12879065710-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
8300033761-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
14011042730-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4975023863-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1982053716-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14274069430-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2362074444-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2378075111-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2372074842-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14312054686-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14267065274-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14798066214-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
4955068731-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
12875065558-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14767040755-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
6009015119-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14267044448-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14313073919-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047090-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14313060466-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
4976023915-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14797029030-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1064073794-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
21261083134-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14299069607-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2362074294-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1064073700-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1062073244-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2325060864-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
3887005837-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1064073721-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14030042411-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14243081653-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380059286-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
7003018514-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14731045633-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14007063736-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14605043857-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1096078242-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14771064343-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2391072084-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
12881064390-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053625-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1063073595-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5500072938-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2365061676-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23500072551-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14306067574-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5565034771-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3100033916-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
50051071426-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1089077643-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3945068629-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074415-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3880005521-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
51100070790-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7380071979-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14274069501-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12813041205-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13154082862-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325074044-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3555068382-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
6008081118-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12879065674-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3922046176-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14312054639-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
13223081572-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
21305083179-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5565034745-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3911041705-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063059678-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14313073936-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1063073585-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1090077774-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14799064746-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12839065852-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14771048211-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
7007080307-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1095078199-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14020042906-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5545003358-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14243081752-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13223081468-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3813069718-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14769040925-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14390058940-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
12839065787-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1090077697-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
3922046205-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
3803041126-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2365074545-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14274053111-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14798066156-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1982053654-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3560003524-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14769064313-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1098079130-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325074100-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7008029419-20170602141618_v54.27,20170611,20170712,0,0,0,0,1,0,0
1063059883-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14258065182-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14258044282-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14299069536-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14299069629-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14625064005-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1062073364-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
7380059313-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
18023072816-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
14267044518-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
15532054184-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
50051079225-20170705140526_v55.10,20170713,20171001,0,0,0,0,1,0,0
14302054440-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3131082552-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
12843041247-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14392062550-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1063073489-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14312054618-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
7005018542-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14314060636-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1089077637-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
1028083015-20170705140526_v55.10,20170713,20171001,0,0,0,0,1,1,0
14745040566-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2366079500-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
2362074497-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14274053076-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
5552011756-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
8300080500-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14798066210-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
12858065900-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
13220081253-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100069299-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034406-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14005042478-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1062073309-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3131082600-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5550011259-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14302054405-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
6009021231-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3100034181-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14020064964-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1084078517-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
2325074049-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
12839065797-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
18158034714-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550021021-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1988054109-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14721047193-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1085078772-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1981053508-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069050-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14010042449-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
23100071240-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14302054563-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1137083681-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1064073702-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14314060556-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,1
14321062737-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7380071932-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
2399072249-20170705140526_v55.10,20170713,20171001,0,0,0,1,0,0,0
1123078892-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14299069602-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14731045632-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1080081224-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4973069006-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
50051071544-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14756054254-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1062073358-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1120078726-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
18032072881-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14625064047-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
7007080329-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1098079080-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14756054216-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1080081246-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
2372074892-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14635042764-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
5545003348-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3131082557-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1982053693-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
1063073546-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
18015080513-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
17000083882-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
5515066667-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
13223081553-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1092077964-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
1983053919-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
13221081299-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3555068375-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2325074045-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2391072059-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1124078961-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12843041300-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2362074299-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3887005773-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
49742069748-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2325060785-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
14255047719-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7006018789-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14306080694-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
3880005413-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14797028844-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1984053992-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
14302054517-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2326060937-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3911041813-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
2365074544-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
7007080279-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,1,1
3100034329-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
1035082277-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1095078186-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1981053587-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14625064034-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
50051071433-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
14007063724-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
12843041242-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4915068572-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
50051071387-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14302054445-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14798066032-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14249082060-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073216-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
14306080671-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3880005429-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
3555068419-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2393072174-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
2362074343-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14020042960-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
4955068866-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1062073280-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1055016424-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
4955068775-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1123078865-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
5550034630-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
2353061105-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
3945042002-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,0,1
4976023919-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1981053495-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1085078774-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1090077699-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
7003063605-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
23500072546-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13223081598-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
14267065291-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
13220081288-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
13221081369-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1080076140-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,1
17000083854-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,0
1080076039-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1028082987-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1064073652-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
1983053873-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
2373062218-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,1
1062073266-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
18033075138-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
1130082428-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
50051071393-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1095078188-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,1,0
5550011234-20170705140526_v55.10,20170713,20171001,0,0,0,0,0,1,0
5500026690-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
14249082045-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1082078412-20170705140526_v55.10,20170713,20171001,1,1,1,1,1,0,0
1055016449-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
14255047732-20170602141618_v54.27,20170611,20170712,1,1,1,1,1,0,0
1062073203-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,1,0
3803041054-20170602141618_v54.27,20170611,20170712,0,0,0,0,0,0,1
